source,t,rel_t,x,y,yaw_rad,yaw_deg,rel_x,rel_y,rel_yaw_deg,vx,wz
wheel,1780715186.670331001,32.721975327,-2.453130926,2.450072418,-0.593553209,-34.008094,-2.453130926,2.450072418,-34.008094,-0.106805927,0.181852513
wheel,1780715186.688235044,32.739879370,-2.457732857,2.453152682,-0.586151143,-33.583987,-2.457732857,2.453152682,-33.583987,-0.116930081,0.184168177
wheel,1780715186.708285332,32.759929657,-2.457732857,2.453152682,-0.586151143,-33.583987,-2.457732857,2.453152682,-33.583987,-0.111083577,0.182326495
wheel,1780715186.728273869,32.779918194,-2.460164633,2.454759278,-0.581524851,-33.318920,-2.460164633,2.454759278,-33.318920,-0.112818334,0.182817178
wheel,1780715186.749240637,32.800884962,-2.464619504,2.457665602,-0.574585414,-32.921319,-2.464619504,2.457665602,-32.921319,-0.119882334,0.184304053
rtabmap,1780715186.764693022,33.366860390,1.354002953,-3.308763742,-1.418288320,-81.261935,2.366695906,2.679008115,35.032061,0.158368275,-0.202869311
wheel,1780715186.768266201,32.819910526,-2.464619504,2.457665602,-0.574585414,-32.921319,-2.464619504,2.457665602,-32.921319,-0.113888217,0.182461013
wheel,1780715186.790434122,32.842078447,-2.464619504,2.457665602,-0.574585414,-32.921319,-2.464619504,2.457665602,-32.921319,-0.108193806,0.180636402
wheel,1780715186.810276508,32.861920834,-2.468787315,2.460344965,-0.568108606,-32.550225,-2.468787315,2.460344965,-32.550225,-0.115270154,0.182094362
wheel,1780715186.828271151,32.879915476,-2.471123975,2.461830384,-0.564407572,-32.338172,-2.471123975,2.461830384,-32.338172,-0.117199942,0.182330106
wheel,1780715186.849187851,32.900832176,-2.475503269,2.464584532,-0.558393393,-31.993585,-2.475503269,2.464584532,-31.993585,-0.123706218,0.183382039
wheel,1780715186.868270397,32.919914722,-2.475503269,2.464584532,-0.558393393,-31.993585,-2.475503269,2.464584532,-31.993585,-0.117520908,0.181548219
wheel,1780715186.888321161,32.939965487,-2.479775224,2.467235454,-0.552379214,-31.648998,-2.479775224,2.467235454,-31.648998,-0.124186719,0.182733319
wheel,1780715186.908249617,32.959893942,-2.482072534,2.468646351,-0.549140810,-31.463451,-2.482072534,2.468646351,-31.463451,-0.124738516,0.182530282
wheel,1780715186.928443909,32.980088234,-2.484311873,2.470012387,-0.546365035,-31.304411,-2.484311873,2.470012387,-31.304411,-0.124996879,0.182079643
rtabmap,1780715186.931367874,33.533535242,1.355943561,-3.331513643,-1.445258775,-82.807228,2.386232294,2.690825623,33.486768,0.136677429,-0.161816373
wheel,1780715186.948743105,33.000387430,-2.486679612,2.471447747,-0.543589260,-31.145370,-2.486679612,2.471447747,-31.145370,-0.125568619,0.181626583
wheel,1780715186.968256712,33.019901037,-2.486679612,2.471447747,-0.543589260,-31.145370,-2.486679612,2.471447747,-31.145370,-0.119290188,0.179810317
wheel,1780715186.988263369,33.039907694,-2.491488801,2.474337351,-0.538500340,-30.853797,-2.491488801,2.474337351,-30.853797,-0.127347516,0.180555858
wheel,1780715187.008273363,33.059917688,-2.493992964,2.475828609,-0.535724565,-30.694757,-2.493992964,2.475828609,-30.694757,-0.128264907,0.180137874
wheel,1780715187.028277397,33.079921722,-2.496375842,2.477238695,-0.532948790,-30.535716,-2.496375842,2.477238695,-30.535716,-0.128772354,0.179724103
wheel,1780715187.048245192,33.099889517,-2.498825768,2.478678527,-0.529710386,-30.350169,-2.498825768,2.478678527,-30.350169,-0.129447575,0.179548250
wheel,1780715187.068302155,33.119946480,-2.498825768,2.478678527,-0.529710386,-30.350169,-2.498825768,2.478678527,-30.350169,-0.122975196,0.177752767
wheel,1780715187.088697433,33.140341759,-2.503865546,2.481607583,-0.523233577,-29.979076,-2.503865546,2.481607583,-29.979076,-0.131113480,0.179150138
wheel,1780715187.108237982,33.159882307,-2.506392855,2.483059269,-0.519532544,-29.767022,-2.506392855,2.483059269,-29.767022,-0.132015812,0.179252733
wheel,1780715187.128242970,33.179887295,-2.508924851,2.484502762,-0.516756769,-29.607982,-2.508924851,2.484502762,-29.607982,-0.132699440,0.178847714
rtabmap,1780715187.131231785,33.733399153,1.356753469,-3.361838341,-1.474898034,-84.505433,2.413060611,2.704984882,31.788563,0.151039436,-0.148297161
wheel,1780715187.148861647,33.200505972,-2.511524586,2.485974532,-0.513518365,-29.422435,-2.511524586,2.485974532,-29.422435,-0.133309944,0.178630072
wheel,1780715187.168254375,33.219898701,-2.511524586,2.485974532,-0.513518365,-29.422435,-2.511524586,2.485974532,-29.422435,-0.126644447,0.176843771
wheel,1780715187.188290119,33.239934444,-2.516801190,2.488929590,-0.507504186,-29.077848,-2.516801190,2.488929590,-29.077848,-0.135405089,0.178077166
wheel,1780715187.208256006,33.259900331,-2.519349057,2.490344882,-0.506578928,-29.024835,-2.519349057,2.490344882,-29.024835,-0.135933171,0.176759780
wheel,1780715187.228274345,33.279918671,-2.521962967,2.491791326,-0.504265782,-28.892301,-2.521962967,2.491791326,-28.892301,-0.136598950,0.176147806
wheel,1780715187.248365641,33.300009966,-2.521962967,2.491791326,-0.504265782,-28.892301,-2.521962967,2.491791326,-28.892301,-0.129769003,0.174386328
wheel,1780715187.268460751,33.320105076,-2.524643710,2.493267471,-0.502415265,-28.786274,-2.524643710,2.493267471,-28.786274,-0.130897783,0.173563672
wheel,1780715187.288393736,33.340038061,-2.530013369,2.496204868,-0.498714232,-28.574221,-2.530013369,2.496204868,-28.574221,-0.139703043,0.173684440
rtabmap,1780715187.297991037,33.900158405,1.355495095,-3.390117407,-1.493259269,-85.557454,2.438971154,2.716383692,30.736542,0.168079227,-0.110105842
wheel,1780715187.308238506,33.359882832,-2.532702266,2.497666109,-0.496863715,-28.468194,-2.532702266,2.497666109,-28.468194,-0.140426428,0.172879845
wheel,1780715187.328300238,33.379944563,-2.535265690,2.499053025,-0.495013199,-28.362167,-2.535265690,2.499053025,-28.362167,-0.140670995,0.172073699
wheel,1780715187.349174976,33.400819302,-2.537767838,2.500400062,-0.492700053,-28.229634,-2.537767838,2.500400062,-28.229634,-0.140444541,0.171461158
wheel,1780715187.368232250,33.419876575,-2.537767838,2.500400062,-0.492700053,-28.229634,-2.537767838,2.500400062,-28.229634,-0.133422314,0.169746547
wheel,1780715187.388279676,33.439924002,-2.542847610,2.503107549,-0.486685874,-27.885047,-2.542847610,2.503107549,-27.885047,-0.141097064,0.171046811
wheel,1780715187.408281565,33.459925890,-2.545361502,2.504432541,-0.483447470,-27.699500,-2.545361502,2.504432541,-27.699500,-0.141146890,0.170955643
wheel,1780715187.428267717,33.479912043,-2.547880281,2.505748220,-0.479283807,-27.460939,-2.547880281,2.505748220,-27.460939,-0.141198462,0.171329286
wheel,1780715187.448215246,33.499859571,-2.547880281,2.505748220,-0.479283807,-27.460939,-2.547880281,2.505748220,-27.460939,-0.134138539,0.169615993
wheel,1780715187.468363285,33.520007610,-2.550403912,2.507054567,-0.476045403,-27.275392,-2.550403912,2.507054567,-27.275392,-0.134489258,0.169528413
wheel,1780715187.488292933,33.539937258,-2.550403912,2.507054567,-0.476045403,-27.275392,-2.550403912,2.507054567,-27.275392,-0.127764795,0.167833129
wheel,1780715187.511099815,33.562744141,-2.555140013,2.509475712,-0.469105966,-26.877792,-2.555140013,2.509475712,-26.877792,-0.133036950,0.169197301
wheel,1780715187.528453112,33.580097437,-2.559829329,2.511827963,-0.460778641,-26.400671,-2.559829329,2.511827963,-26.400671,-0.141501420,0.172304159
rtabmap,1780715187.531168938,34.133336306,1.353569388,-3.427483320,-1.529409562,-87.628713,2.473323967,2.731209482,28.665283,0.159124553,-0.155032590
wheel,1780715187.548793793,33.600438118,-2.559829329,2.511827963,-0.460778641,-26.400671,-2.559829329,2.511827963,-26.400671,-0.134426349,0.170581117
wheel,1780715187.568798780,33.620443106,-2.562246619,2.513021686,-0.456614979,-26.162111,-2.562246619,2.513021686,-26.162111,-0.134443601,0.170956718
wheel,1780715187.588236809,33.639881134,-2.566900985,2.515280098,-0.446899766,-25.605470,-2.566900985,2.515280098,-25.605470,-0.141026592,0.174244398
wheel,1780715187.608241796,33.659886122,-2.569071993,2.516313741,-0.441810846,-25.313897,-2.569071993,2.516313741,-25.313897,-0.139985624,0.175046022
wheel,1780715187.628274202,33.679918528,-2.569071993,2.516313741,-0.441810846,-25.313897,-2.569071993,2.516313741,-25.313897,-0.132986343,0.173295562
wheel,1780715187.648291111,33.699935436,-2.574022285,2.518628633,-0.433020892,-24.810270,-2.574022285,2.518628633,-24.810270,-0.139988315,0.175954133
wheel,1780715187.668779612,33.720423937,-2.574022285,2.518628633,-0.433020892,-24.810270,-2.574022285,2.518628633,-24.810270,-0.132988900,0.174194591
wheel,1780715187.688259125,33.739903450,-2.579453766,2.521118195,-0.426544083,-24.439176,-2.579453766,2.521118195,-24.439176,-0.141674771,0.175777375
wheel,1780715187.708309889,33.759954214,-2.582175521,2.522349769,-0.423305679,-24.253629,-2.582175521,2.522349769,-24.253629,-0.142041048,0.175634781
wheel,1780715187.728516340,33.780160666,-2.585100390,2.523662669,-0.420529904,-24.094589,-2.585100390,2.523662669,-24.094589,-0.142916867,0.175259883
rtabmap,1780715187.731104612,34.333271980,1.353370667,-3.457021475,-1.571578944,-90.044841,2.499893922,2.744116051,26.249155,0.147570148,-0.210913867
wheel,1780715187.748340368,33.799984694,-2.585100390,2.523662669,-0.420529904,-24.094589,-2.585100390,2.523662669,-24.094589,-0.135771024,0.173507284
wheel,1780715187.768345118,33.819989443,-2.588161374,2.525028169,-0.418679388,-23.988562,-2.588161374,2.525028169,-23.988562,-0.137368750,0.172698232
wheel,1780715187.788239241,33.839883566,-2.593762473,2.527495806,-0.411277321,-23.564455,-2.593762473,2.527495806,-23.564455,-0.145864609,0.174687482
wheel,1780715187.808390617,33.860034943,-2.593762473,2.527495806,-0.411277321,-23.564455,-2.593762473,2.527495806,-23.564455,-0.138571378,0.172940607
wheel,1780715187.828262091,33.879906416,-2.599649266,2.530037444,-0.403875255,-23.140348,-2.599649266,2.530037444,-23.140348,-0.147771366,0.174934966
wheel,1780715187.848306417,33.899950743,-2.602330926,2.531179103,-0.401099480,-22.981307,-2.602330926,2.531179103,-22.981307,-0.147651537,0.174570138
wheel,1780715187.868273258,33.919917583,-2.602330926,2.531179103,-0.401099480,-22.981307,-2.602330926,2.531179103,-22.981307,-0.140268960,0.172824436
wheel,1780715187.891202688,33.942847013,-2.607905727,2.533523565,-0.395085301,-22.636720,-2.607905727,2.533523565,-22.636720,-0.146441821,0.173718828
wheel,1780715187.908262730,33.959907055,-2.610664873,2.534668921,-0.391846897,-22.451173,-2.610664873,2.534668921,-22.451173,-0.147875604,0.173879932
wheel,1780715187.928859234,33.980503559,-2.610664873,2.534668921,-0.391846897,-22.451173,-2.610664873,2.534668921,-22.451173,-0.140481824,0.172141132
wheel,1780715187.948280573,33.999924898,-2.614648190,2.536285839,-0.379355909,-21.735493,-2.614648190,2.536285839,-21.735493,-0.144528126,0.176852879
rtabmap,1780715187.964365005,34.566532373,1.349335670,-3.495465040,-1.607570300,-92.106993,2.536147253,2.757528169,24.187002,0.164822951,-0.154296905
wheel,1780715187.968364000,34.020008326,-2.615729524,2.536721575,-0.386757976,-22.159600,-2.615729524,2.536721575,-22.159600,-0.140203625,0.171399391
wheel,1780715187.988244534,34.039888859,-2.620998074,2.538853103,-0.382131684,-21.894533,-2.620998074,2.538853103,-21.894533,-0.147485952,0.172012220
wheel,1780715188.008265734,34.059910059,-2.623500751,2.539855534,-0.379818538,-21.761999,-2.623500751,2.539855534,-21.761999,-0.146844446,0.171447446
wheel,1780715188.028342247,34.079986572,-2.623500751,2.539855534,-0.379818538,-21.761999,-2.623500751,2.539855534,-21.761999,-0.139502224,0.169732972
wheel,1780715188.050434589,34.102078915,-2.626208598,2.540933610,-0.377968022,-21.655972,-2.626208598,2.540933610,-21.655972,-0.139121015,0.168872963
wheel,1780715188.068253040,34.119897366,-2.629122473,2.542085130,-0.374729618,-21.470426,-2.629122473,2.542085130,-21.470426,-0.140959086,0.169002140
wheel,1780715188.091209650,34.142853975,-2.634484633,2.544178406,-0.369640697,-21.178852,-2.634484633,2.544178406,-21.178852,-0.146447098,0.169528644
wheel,1780715188.108303547,34.159947872,-2.637339756,2.545280068,-0.366864922,-21.019812,-2.637339756,2.545280068,-21.019812,-0.148077908,0.169457515
rtabmap,1780715188.131538153,34.733705521,1.347772598,-3.521115780,-1.628774416,-93.321900,2.559836390,2.767489518,22.972096,0.153677762,-0.126839146
wheel,1780715188.132468462,34.184112787,-2.640265719,2.546400518,-0.364551776,-20.887278,-2.640265719,2.546400518,-20.887278,-0.147157769,0.168720305
wheel,1780715188.148308277,34.199952602,-2.643262634,2.547539404,-0.361776001,-20.728238,-2.643262634,2.547539404,-20.728238,-0.149914835,0.168784609
wheel,1780715188.168274879,34.219919205,-2.643262634,2.547539404,-0.361776001,-20.728238,-2.643262634,2.547539404,-20.728238,-0.142419094,0.167096763
wheel,1780715188.188282490,34.239926815,-2.649332534,2.549822013,-0.357612339,-20.489678,-2.649332534,2.549822013,-20.489678,-0.151507130,0.167507207
wheel,1780715188.208264351,34.259908676,-2.652404776,2.550967617,-0.356224451,-20.410158,-2.652404776,2.550967617,-20.410158,-0.152135055,0.166526593
wheel,1780715188.228303194,34.279947519,-2.655274422,2.552030876,-0.353448676,-20.251117,-2.655274422,2.552030876,-20.251117,-0.152163293,0.166246359
wheel,1780715188.248274326,34.299918652,-2.658488709,2.553212539,-0.351135531,-20.118584,-2.658488709,2.553212539,-20.118584,-0.153129444,0.165742195
wheel,1780715188.268301010,34.319945335,-2.658488709,2.553212539,-0.351135531,-20.118584,-2.658488709,2.553212539,-20.118584,-0.145472972,0.164084774
wheel,1780715188.288286686,34.339931011,-2.658488709,2.553212539,-0.351135531,-20.118584,-2.658488709,2.553212539,-20.118584,-0.138199324,0.162443926
wheel,1780715188.309058189,34.360702515,-2.668078559,2.556690271,-0.344658722,-19.747490,-2.668078559,2.556690271,-19.747490,-0.155841750,0.163937251
wheel,1780715188.328551531,34.380195856,-2.671028679,2.557745477,-0.342345577,-19.614957,-2.671028679,2.557745477,-19.614957,-0.156087418,0.163484701
wheel,1780715188.348284483,34.399928808,-2.671028679,2.557745477,-0.342345577,-19.614957,-2.671028679,2.557745477,-19.614957,-0.148283047,0.161849854
rtabmap,1780715188.365070820,34.967238188,1.342435718,-3.563405037,-1.655258730,-94.839339,2.600114215,2.781438007,21.454656,0.182104871,-0.113406532
wheel,1780715188.368252039,34.419896364,-2.674324282,2.558916522,-0.340495060,-19.508930,-2.674324282,2.558916522,-19.508930,-0.149625956,0.161158028
wheel,1780715188.388279915,34.439924240,-2.674324282,2.558916522,-0.340495060,-19.508930,-2.674324282,2.558916522,-19.508930,-0.142144659,0.159546448
wheel,1780715188.408240795,34.459885120,-2.684293581,2.562414879,-0.334480881,-19.164343,-2.684293581,2.562414879,-19.164343,-0.161498000,0.160963463
wheel,1780715188.428254128,34.479898453,-2.687529183,2.563536862,-0.333092994,-19.084823,-2.687529183,2.563536862,-19.084823,-0.161979335,0.160047343
wheel,1780715188.448263884,34.499908209,-2.690766340,2.564654353,-0.331705106,-19.005303,-2.690766340,2.564654353,-19.005303,-0.162437826,0.159140483
wheel,1780715188.468258858,34.519903183,-2.690766340,2.564654353,-0.331705106,-19.005303,-2.690766340,2.564654353,-19.005303,-0.154315935,0.157549078
wheel,1780715188.489171267,34.540815592,-2.697451537,2.566948297,-0.329391960,-18.872769,-2.697451537,2.566948297,-18.872769,-0.163503383,0.157080002
wheel,1780715188.508309603,34.559953928,-2.700761509,2.568078087,-0.328466702,-18.819756,-2.700761509,2.568078087,-18.819756,-0.164463068,0.155992527
wheel,1780715188.528280020,34.579924345,-2.700761509,2.568078087,-0.328466702,-18.819756,-2.700761509,2.568078087,-18.819756,-0.156239915,0.154432602
wheel,1780715188.548278332,34.599922657,-2.704073046,2.569203281,-0.326616185,-18.713729,-2.704073046,2.569203281,-18.713729,-0.157171618,0.153813535
wheel,1780715188.568273306,34.619917631,-2.707800279,2.570463953,-0.325690927,-18.660716,-2.707800279,2.570463953,-18.660716,-0.159151928,0.152738134
wheel,1780715188.588281155,34.639925480,-2.707800279,2.570463953,-0.325690927,-18.660716,-2.707800279,2.570463953,-18.660716,-0.151194331,0.151210753
wheel,1780715188.608577967,34.660222292,-2.714155330,2.572597071,-0.321989894,-18.448662,-2.714155330,2.572597071,-18.448662,-0.160148283,0.151522101
wheel,1780715188.628244877,34.679889202,-2.720034549,2.574544782,-0.317826231,-18.210102,-2.720034549,2.574544782,-18.210102,-0.167884629,0.152123688
wheel,1780715188.648238659,34.699882984,-2.723011918,2.575520458,-0.315513086,-18.077568,-2.723011918,2.575520458,-18.077568,-0.167326003,0.151759425
rtabmap,1780715188.664921522,35.267088890,1.334834456,-3.618163347,-1.680272530,-96.272524,2.652574025,2.798879912,20.021471,0.184106261,-0.083420575
wheel,1780715188.668597221,34.720241547,-2.723011918,2.575520458,-0.315513086,-18.077568,-2.723011918,2.575520458,-18.077568,-0.158959703,0.150241830
wheel,1780715188.690249205,34.741893530,-2.723011918,2.575520458,-0.315513086,-18.077568,-2.723011918,2.575520458,-18.077568,-0.151011718,0.148739412
wheel,1780715188.708240271,34.759884596,-2.729043160,2.577472191,-0.310424165,-17.785995,-2.729043160,2.577472191,-17.785995,-0.161078699,0.150080600
wheel,1780715188.730202913,34.781847239,-2.729043160,2.577472191,-0.310424165,-17.785995,-2.729043160,2.577472191,-17.785995,-0.153024764,0.148579794
wheel,1780715188.748291016,34.799935341,-2.734877229,2.579322917,-0.303947357,-17.414901,-2.734877229,2.579322917,-17.414901,-0.162292783,0.150674791
wheel,1780715188.768316746,34.819961071,-2.737729165,2.580212405,-0.300708952,-17.229354,-2.737729165,2.580212405,-17.229354,-0.161638183,0.150785396
wheel,1780715188.790369511,34.842013836,-2.739961238,2.580886530,-0.285904819,-16.381139,-2.739961238,2.580886530,-16.381139,-0.158842115,0.155989722
wheel,1780715188.808395147,34.860039473,-2.746110478,2.582703426,-0.288680594,-16.540180,-2.746110478,2.582703426,-16.540180,-0.168692254,0.152889371
wheel,1780715188.828248262,34.879892588,-2.748766194,2.583486767,-0.284979561,-16.328126,-2.748766194,2.583486767,-16.328126,-0.167228851,0.153224125
wheel,1780715188.848269463,34.899913788,-2.751494937,2.584279997,-0.280815899,-16.089566,-2.751494937,2.584279997,-16.089566,-0.165964896,0.153771734
wheel,1780715188.868260622,34.919904947,-2.752683748,2.584627964,-0.288680594,-16.540180,-2.752683748,2.584627964,-16.540180,-0.160764116,0.148300727
wheel,1780715188.888319492,34.939963818,-2.756955211,2.585856806,-0.271563316,-15.559432,-2.756955211,2.585856806,-15.559432,-0.163806126,0.155352052
rtabmap,1780715188.898954868,35.501122236,1.329562664,-3.655801058,-1.725370299,-98.856436,2.688652753,2.810826226,17.437559,0.162320390,-0.192698225
wheel,1780715188.908359051,34.960003376,-2.759624287,2.586593340,-0.266937024,-15.294365,-2.759624287,2.586593340,-15.294365,-0.162524162,0.156107084
wheel,1780715188.928449631,34.980093956,-2.759624287,2.586593340,-0.266937024,-15.294365,-2.759624287,2.586593340,-15.294365,-0.154397954,0.154546013
wheel,1780715188.948316336,34.999960661,-2.764486207,2.587873466,-0.247969229,-14.207590,-2.764486207,2.587873466,-14.207590,-0.159332659,0.162548999
wheel,1780715188.968246937,35.019891262,-2.765615306,2.588163782,-0.255371295,-14.631697,-2.765615306,2.588163782,-14.631697,-0.154290354,0.157210078
wheel,1780715188.988263369,35.039907694,-2.765615306,2.588163782,-0.255371295,-14.631697,-2.765615306,2.588163782,-14.631697,-0.146575836,0.155637977
wheel,1780715189.010280609,35.061924934,-2.770413979,2.589397625,-0.247969229,-14.207590,-2.770413979,2.589397625,-14.207590,-0.150499528,0.157443684
wheel,1780715189.034225225,35.085869551,-2.775999043,2.590791048,-0.241029791,-13.809990,-2.775999043,2.590791048,-13.809990,-0.154994864,0.158767454
wheel,1780715189.048329115,35.099973440,-2.775999043,2.590791048,-0.241029791,-13.809990,-2.775999043,2.590791048,-13.809990,-0.147245121,0.157179779
wheel,1780715189.068979502,35.120623827,-2.782159493,2.592285709,-0.235015612,-13.465403,-2.782159493,2.592285709,-13.465403,-0.155228305,0.158519723
wheel,1780715189.089774847,35.141419172,-2.784569303,2.592860357,-0.233165095,-13.359376,-2.784569303,2.592860357,-13.359376,-0.153423735,0.157824438
wheel,1780715189.108322382,35.159966707,-2.784569303,2.592860357,-0.233165095,-13.359376,-2.784569303,2.592860357,-13.359376,-0.145752548,0.156246193
wheel,1780715189.128266573,35.179910898,-2.790953799,2.594357867,-0.227613546,-13.041296,-2.790953799,2.594357867,-13.041296,-0.154903056,0.157466908
wheel,1780715189.148270130,35.199914455,-2.793935797,2.595045673,-0.225763029,-12.935269,-2.793935797,2.595045673,-12.935269,-0.154808275,0.156817454
wheel,1780715189.168443441,35.220087767,-2.793935797,2.595045673,-0.225763029,-12.935269,-2.793935797,2.595045673,-12.935269,-0.147067861,0.155249279
wheel,1780715189.188457966,35.240102291,-2.793935797,2.595045673,-0.225763029,-12.935269,-2.793935797,2.595045673,-12.935269,-0.139714468,0.153696786
wheel,1780715189.208255768,35.259900093,-2.804379980,2.597421598,-0.221599367,-12.696708,-2.804379980,2.597421598,-12.696708,-0.159781411,0.154263038
wheel,1780715189.228268862,35.279913187,-2.807863197,2.598205518,-0.221136737,-12.670202,-2.807863197,2.598205518,-12.670202,-0.160713627,0.152951604
wheel,1780715189.251176596,35.302820921,-2.811560248,2.599034868,-0.220211479,-12.617188,-2.811560248,2.599034868,-12.617188,-0.160953530,0.151826268
wheel,1780715189.268262863,35.319907188,-2.811560248,2.599034868,-0.220211479,-12.617188,-2.811560248,2.599034868,-12.617188,-0.152905854,0.150308005
wheel,1780715189.290076733,35.341721058,-2.819239536,2.600753811,-0.220211479,-12.617188,-2.819239536,2.600753811,-12.617188,-0.163299764,0.148804925
wheel,1780715189.308792114,35.360436440,-2.823079180,2.601613283,-0.220211479,-12.617188,-2.823079180,2.601613283,-12.617188,-0.165645809,0.147316876
wheel,1780715189.328318596,35.379962921,-2.823079180,2.601613283,-0.220211479,-12.617188,-2.823079180,2.601613283,-12.617188,-0.157363519,0.145843707
wheel,1780715189.348264694,35.399909019,-2.830901486,2.603360440,-0.219286221,-12.564175,-2.830901486,2.603360440,-12.564175,-0.169587598,0.144849161
rtabmap,1780715189.365142822,35.967310190,1.313660145,-3.734073162,-1.782356298,-102.121493,2.765870721,2.831241856,14.172502,0.171148255,-0.122237973
wheel,1780715189.368269920,35.419914246,-2.830901486,2.603360440,-0.219286221,-12.564175,-2.830901486,2.603360440,-12.564175,-0.161108218,0.143400669
wheel,1780715189.388259649,35.439903975,-2.838725406,2.605100358,-0.218360962,-12.511162,-2.838725406,2.605100358,-12.511162,-0.173101445,0.142429546
wheel,1780715189.408253193,35.459897518,-2.842567027,2.605950946,-0.217435704,-12.458148,-2.842567027,2.605950946,-12.458148,-0.174285381,0.141467990
wheel,1780715189.428238392,35.479882717,-2.846338086,2.606783165,-0.216973075,-12.431641,-2.846338086,2.606783165,-12.431641,-0.175232293,0.140284785
wheel,1780715189.449114561,35.500758886,-2.850038559,2.607597115,-0.216047817,-12.378628,-2.850038559,2.607597115,-12.378628,-0.175546184,0.139325186
wheel,1780715189.468280554,35.519924879,-2.850038559,2.607597115,-0.216047817,-12.378628,-2.850038559,2.607597115,-12.378628,-0.166768875,0.137931934
wheel,1780715189.488310814,35.539955139,-2.857085477,2.609138600,-0.214659929,-12.299108,-2.857085477,2.609138600,-12.299108,-0.176438550,0.137245567
rtabmap,1780715189.498240709,36.100408077,1.305271268,-3.763637066,-1.787017680,-102.388571,2.796091813,2.836817089,13.905425,0.230405316,-0.035019662
wheel,1780715189.508265257,35.559909582,-2.860503027,2.609882034,-0.213734671,-12.246095,-2.860503027,2.609882034,-12.246095,-0.176379648,0.136336764
wheel,1780715189.528244257,35.579888582,-2.863849882,2.610607658,-0.213272042,-12.219588,-2.863849882,2.610607658,-12.219588,-0.176131604,0.135204965
wheel,1780715189.548283815,35.599928141,-2.867126347,2.611314054,-0.211421525,-12.113561,-2.867126347,2.611314054,-12.113561,-0.175687754,0.134776336
wheel,1780715189.568240881,35.619885206,-2.867126347,2.611314054,-0.211421525,-12.113561,-2.867126347,2.611314054,-12.113561,-0.166903367,0.133428573
wheel,1780715189.588318348,35.639962673,-2.873398093,2.612648017,-0.207720492,-11.901507,-2.873398093,2.612648017,-11.901507,-0.174530810,0.133938167
wheel,1780715189.608269691,35.659914017,-2.876393182,2.613276370,-0.205869975,-11.795481,-2.876393182,2.613276370,-11.795481,-0.173472192,0.133526123
wheel,1780715189.628282070,35.679926395,-2.879318511,2.613882321,-0.202631571,-11.609934,-2.879318511,2.613882321,-11.609934,-0.172262176,0.133808985
wheel,1780715189.648299456,35.699943781,-2.882245787,2.614478795,-0.199393167,-11.424387,-2.882245787,2.614478795,-11.424387,-0.171113195,0.134089134
rtabmap,1780715189.664926529,36.267093897,1.300513744,-3.790798426,-1.804215632,-103.373941,2.822550339,2.844583677,12.920055,0.165277809,-0.103176266
wheel,1780715189.668248415,35.719892740,-2.882245787,2.614478795,-0.199393167,-11.424387,-2.882245787,2.614478795,-11.424387,-0.162557535,0.132748243
wheel,1780715189.688378572,35.740022898,-2.887963131,2.615614888,-0.192916359,-11.053293,-2.887963131,2.615614888,-11.053293,-0.168910825,0.134638798
wheel,1780715189.708911896,35.760556221,-2.887963131,2.615614888,-0.192916359,-11.053293,-2.887963131,2.615614888,-11.053293,-0.160465284,0.133292410
wheel,1780715189.728953838,35.780598164,-2.893545587,2.616681286,-0.184589034,-10.576173,-2.893545587,2.616681286,-10.576173,-0.166620783,0.136114435
wheel,1780715189.748502493,35.800146818,-2.896554925,2.617237412,-0.180888001,-10.364119,-2.896554925,2.617237412,-10.364119,-0.166117307,0.136646578
wheel,1780715189.769100189,35.820744514,-2.896554925,2.617237412,-0.180888001,-10.364119,-2.896554925,2.617237412,-10.364119,-0.157811441,0.135280113
wheel,1780715189.788246870,35.839891195,-2.902723127,2.618341920,-0.173485934,-9.940012,-2.902723127,2.618341920,-9.940012,-0.166276280,0.137791270
wheel,1780715189.808255434,35.859899759,-2.905881787,2.618890950,-0.170710159,-9.780972,-2.905881787,2.618890950,-9.780972,-0.165973894,0.137800617
wheel,1780715189.828297377,35.879941702,-2.905881787,2.618890950,-0.170710159,-9.780972,-2.905881787,2.618890950,-9.780972,-0.157675200,0.136422611
wheel,1780715189.848254681,35.899899006,-2.912634658,2.620035772,-0.165158609,-9.462891,-2.912634658,2.620035772,-9.462891,-0.166950724,0.137840032
rtabmap,1780715189.864628553,36.466795921,1.294651270,-3.823679447,-1.842521818,-105.568724,2.854626198,2.853893320,10.725272,0.166976079,-0.191815749
wheel,1780715189.868583918,35.920228243,-2.912634658,2.620035772,-0.165158609,-9.462891,-2.912634658,2.620035772,-9.462891,-0.158603188,0.136461632
wheel,1780715189.889269114,35.940913439,-2.919176819,2.621115314,-0.161920205,-9.277344,-2.919176819,2.621115314,-9.277344,-0.166703467,0.136662870
wheel,1780715189.908502102,35.960146427,-2.922557018,2.621665063,-0.160532318,-9.197824,-2.922557018,2.621665063,-9.197824,-0.167270155,0.136017770
wheel,1780715189.928902388,35.980546713,-2.925866165,2.622197757,-0.158681801,-9.091797,-2.925866165,2.622197757,-9.091797,-0.167124867,0.135565056
wheel,1780715189.948289633,35.999933958,-2.929248127,2.622736556,-0.157293914,-9.012277,-2.929248127,2.622736556,-9.012277,-0.167595758,0.134924878
wheel,1780715189.968245268,36.019889593,-2.929248127,2.622736556,-0.157293914,-9.012277,-2.929248127,2.622736556,-9.012277,-0.159215970,0.133575629
