topic,t,lost,matches,inliers,features,icp_inliers_ratio,local_map_size
/rtabmap/odom_info_lite,1780715200.237220526,0,0,0,0,0.375483,0
/rtabmap/odom_info,1780715200.238426447,0,0,0,0,0.375483,0
/rtabmap/odom_info_lite,1780715200.465277910,0,0,0,0,0.392891,0
/rtabmap/odom_info,1780715200.466181278,0,0,0,0,0.392891,0
/rtabmap/odom_info_lite,1780715200.676576138,0,0,0,0,0.381836,0
/rtabmap/odom_info,1780715200.678850651,0,0,0,0,0.381836,0
/rtabmap/odom_info_lite,1780715200.893605709,0,0,0,0,0.396693,0
/rtabmap/odom_info,1780715200.894155025,0,0,0,0,0.396693,0
/rtabmap/odom_info_lite,1780715201.182507277,0,0,0,0,0.380921,0
/rtabmap/odom_info,1780715201.183390617,0,0,0,0,0.380921,0
/rtabmap/odom_info_lite,1780715201.446346521,0,0,0,0,0.384733,0
/rtabmap/odom_info,1780715201.447472572,0,0,0,0,0.384733,0
/rtabmap/odom_info,1780715201.782459974,0,0,0,0,0.353980,0
/rtabmap/odom_info_lite,1780715201.783834934,0,0,0,0,0.353980,0
/rtabmap/odom_info_lite,1780715202.146621466,0,0,0,0,0.347100,0
/rtabmap/odom_info,1780715202.147748232,0,0,0,0,0.347100,0
/rtabmap/odom_info_lite,1780715202.450867414,0,0,0,0,0.380575,0
/rtabmap/odom_info,1780715202.453747034,0,0,0,0,0.380575,0
/rtabmap/odom_info_lite,1780715202.735425472,0,0,0,0,0.392303,0
/rtabmap/odom_info,1780715202.736076117,0,0,0,0,0.392303,0
/rtabmap/odom_info_lite,1780715203.010676146,0,0,0,0,0.365859,0
/rtabmap/odom_info,1780715203.011316061,0,0,0,0,0.365859,0
/rtabmap/odom_info_lite,1780715203.325920582,0,0,0,0,0.373052,0
/rtabmap/odom_info,1780715203.326856136,0,0,0,0,0.373052,0
/rtabmap/odom_info_lite,1780715203.593954325,0,0,0,0,0.349583,0
/rtabmap/odom_info,1780715203.598439932,0,0,0,0,0.349583,0
/rtabmap/odom_info_lite,1780715203.853023767,0,0,0,0,0.366474,0
/rtabmap/odom_info,1780715203.855746269,0,0,0,0,0.366474,0
/rtabmap/odom_info_lite,1780715204.108132601,0,0,0,0,0.370769,0
/rtabmap/odom_info,1780715204.110230446,0,0,0,0,0.370769,0
/rtabmap/odom_info_lite,1780715204.359714746,0,0,0,0,0.351411,0
/rtabmap/odom_info,1780715204.363291264,0,0,0,0,0.351411,0
/rtabmap/odom_info_lite,1780715204.666491747,0,0,0,0,0.336599,0
/rtabmap/odom_info,1780715204.667930126,0,0,0,0,0.336599,0
/rtabmap/odom_info,1780715204.912869215,0,0,0,0,0.330405,0
/rtabmap/odom_info_lite,1780715204.914134264,0,0,0,0,0.330405,0
/rtabmap/odom_info_lite,1780715205.200378180,0,0,0,0,0.337554,0
/rtabmap/odom_info,1780715205.202105284,0,0,0,0,0.337554,0
/rtabmap/odom_info_lite,1780715205.497634888,0,0,0,0,0.324225,0
/rtabmap/odom_info,1780715205.499453545,0,0,0,0,0.324225,0
/rtabmap/odom_info_lite,1780715205.800500631,0,0,0,0,0.351741,0
/rtabmap/odom_info,1780715205.801238537,0,0,0,0,0.351741,0
/rtabmap/odom_info_lite,1780715206.167087317,0,0,0,0,0.350611,0
/rtabmap/odom_info,1780715206.167729616,0,0,0,0,0.350611,0
/rtabmap/odom_info_lite,1780715206.600665092,0,0,0,0,0.329711,0
/rtabmap/odom_info,1780715206.601813316,0,0,0,0,0.329711,0
/rtabmap/odom_info_lite,1780715206.832836151,0,0,0,0,0.285637,0
/rtabmap/odom_info,1780715206.833398104,0,0,0,0,0.285637,0
/rtabmap/odom_info_lite,1780715207.068672895,0,0,0,0,0.264092,0
/rtabmap/odom_info,1780715207.069984913,0,0,0,0,0.264092,0
/rtabmap/odom_info_lite,1780715207.267530918,0,0,0,0,0.306031,0
/rtabmap/odom_info,1780715207.269165516,0,0,0,0,0.306031,0
/rtabmap/odom_info_lite,1780715207.689383745,0,0,0,0,0.265360,0
/rtabmap/odom_info,1780715207.689980268,0,0,0,0,0.265360,0
/rtabmap/odom_info_lite,1780715207.938022614,0,0,0,0,0.281424,0
/rtabmap/odom_info,1780715207.938924551,0,0,0,0,0.281424,0
/rtabmap/odom_info_lite,1780715208.139431000,0,0,0,0,0.325016,0
/rtabmap/odom_info,1780715208.140817165,0,0,0,0,0.325016,0
/rtabmap/odom_info_lite,1780715208.366040945,0,0,0,0,0.354756,0
/rtabmap/odom_info,1780715208.366790533,0,0,0,0,0.354756,0
/rtabmap/odom_info_lite,1780715208.645934343,0,0,0,0,0.362920,0
/rtabmap/odom_info,1780715208.646756887,0,0,0,0,0.362920,0
/rtabmap/odom_info_lite,1780715208.949600458,0,0,0,0,0.369195,0
/rtabmap/odom_info,1780715208.950711012,0,0,0,0,0.369195,0
/rtabmap/odom_info_lite,1780715209.374963284,0,0,0,0,0.352148,0
/rtabmap/odom_info,1780715209.376355410,0,0,0,0,0.352148,0
/rtabmap/odom_info_lite,1780715209.667107344,0,0,0,0,0.264866,0
/rtabmap/odom_info,1780715209.669010401,0,0,0,0,0.264866,0
/rtabmap/odom_info,1780715210.010012627,0,0,0,0,0.448439,0
/rtabmap/odom_info_lite,1780715210.014914274,0,0,0,0,0.448439,0
/rtabmap/odom_info_lite,1780715210.294205666,0,0,0,0,0.390646,0
/rtabmap/odom_info,1780715210.295282602,0,0,0,0,0.390646,0
/rtabmap/odom_info_lite,1780715210.531558752,0,0,0,0,0.377554,0
/rtabmap/odom_info,1780715210.533526897,0,0,0,0,0.377554,0
/rtabmap/odom_info_lite,1780715210.841855764,0,0,0,0,0.339010,0
/rtabmap/odom_info,1780715210.843204498,0,0,0,0,0.339010,0
/rtabmap/odom_info,1780715211.180419207,0,0,0,0,0.308914,0
/rtabmap/odom_info_lite,1780715211.181427479,0,0,0,0,0.308914,0
/rtabmap/odom_info_lite,1780715211.359090090,0,0,0,0,0.332193,0
/rtabmap/odom_info,1780715211.361443281,0,0,0,0,0.332193,0
/rtabmap/odom_info_lite,1780715211.550521851,0,0,0,0,0.330717,0
/rtabmap/odom_info,1780715211.551276684,0,0,0,0,0.330717,0
/rtabmap/odom_info_lite,1780715211.725081205,0,0,0,0,0.314791,0
/rtabmap/odom_info,1780715211.726024866,0,0,0,0,0.314791,0
/rtabmap/odom_info_lite,1780715211.920610905,0,0,0,0,0.302212,0
/rtabmap/odom_info,1780715211.921758175,0,0,0,0,0.302212,0
/rtabmap/odom_info,1780715212.111495495,0,0,0,0,0.252510,0
/rtabmap/odom_info_lite,1780715212.112141848,0,0,0,0,0.252510,0
/rtabmap/odom_info_lite,1780715212.316565275,0,0,0,0,0.280832,0
/rtabmap/odom_info,1780715212.317524672,0,0,0,0,0.280832,0
/rtabmap/odom_info_lite,1780715212.518098354,0,0,0,0,0.264895,0
/rtabmap/odom_info,1780715212.518823385,0,0,0,0,0.264895,0
/rtabmap/odom_info_lite,1780715212.694138050,0,0,0,0,0.268702,0
/rtabmap/odom_info,1780715212.694916964,0,0,0,0,0.268702,0
/rtabmap/odom_info_lite,1780715212.850214243,0,0,0,0,0.325399,0
/rtabmap/odom_info,1780715212.851343155,0,0,0,0,0.325399,0
/rtabmap/odom_info_lite,1780715213.053911924,0,0,0,0,0.321639,0
/rtabmap/odom_info,1780715213.055498838,0,0,0,0,0.321639,0
/rtabmap/odom_info_lite,1780715213.233564377,0,0,0,0,0.310945,0
/rtabmap/odom_info,1780715213.234130383,0,0,0,0,0.310945,0
/rtabmap/odom_info_lite,1780715213.426071882,0,0,0,0,0.294903,0
/rtabmap/odom_info,1780715213.426684618,0,0,0,0,0.294903,0
/rtabmap/odom_info_lite,1780715213.605247021,0,0,0,0,0.312601,0
/rtabmap/odom_info,1780715213.605929852,0,0,0,0,0.312601,0
/rtabmap/odom_info_lite,1780715213.766785622,0,0,0,0,0.333836,0
/rtabmap/odom_info,1780715213.767719984,0,0,0,0,0.333836,0
/rtabmap/odom_info_lite,1780715213.939275742,0,0,0,0,0.336833,0
/rtabmap/odom_info,1780715213.939697027,0,0,0,0,0.336833,0
/rtabmap/odom_info_lite,1780715214.155570745,0,0,0,0,0.324658,0
/rtabmap/odom_info,1780715214.156278610,0,0,0,0,0.324658,0
/rtabmap/odom_info_lite,1780715214.446600914,0,0,0,0,0.329535,0
/rtabmap/odom_info,1780715214.447271585,0,0,0,0,0.329535,0
/rtabmap/odom_info_lite,1780715214.725437880,0,0,0,0,0.338482,0
/rtabmap/odom_info,1780715214.733504772,0,0,0,0,0.338482,0
/rtabmap/odom_info_lite,1780715214.989079475,0,0,0,0,0.305490,0
/rtabmap/odom_info,1780715214.991084337,0,0,0,0,0.305490,0
/rtabmap/odom_info_lite,1780715215.212427378,0,0,0,0,0.288740,0
/rtabmap/odom_info,1780715215.213050127,0,0,0,0,0.288740,0
/rtabmap/odom_info_lite,1780715215.382242680,0,0,0,0,0.295793,0
/rtabmap/odom_info,1780715215.384120464,0,0,0,0,0.295793,0
/rtabmap/odom_info_lite,1780715215.550897121,0,0,0,0,0.273081,0
/rtabmap/odom_info,1780715215.551636934,0,0,0,0,0.273081,0
/rtabmap/odom_info_lite,1780715215.728081942,0,0,0,0,0.271778,0
/rtabmap/odom_info,1780715215.729070425,0,0,0,0,0.271778,0
/rtabmap/odom_info,1780715215.926291466,0,0,0,0,0.227932,0
/rtabmap/odom_info_lite,1780715215.929067135,0,0,0,0,0.227932,0
/rtabmap/odom_info_lite,1780715216.095842361,0,0,0,0,0.278650,0
/rtabmap/odom_info,1780715216.097456217,0,0,0,0,0.278650,0
/rtabmap/odom_info_lite,1780715216.265019417,0,0,0,0,0.289124,0
/rtabmap/odom_info,1780715216.266109228,0,0,0,0,0.289124,0
/rtabmap/odom_info_lite,1780715216.399626017,0,0,0,0,0.285660,0
/rtabmap/odom_info,1780715216.400511265,0,0,0,0,0.285660,0
/rtabmap/odom_info_lite,1780715216.515122175,0,0,0,0,0.236832,0
/rtabmap/odom_info,1780715216.515969038,0,0,0,0,0.236832,0
/rtabmap/odom_info_lite,1780715216.633769035,0,0,0,0,0.255136,0
/rtabmap/odom_info,1780715216.634768248,0,0,0,0,0.255136,0
/rtabmap/odom_info_lite,1780715216.842374563,0,0,0,0,0.244287,0
/rtabmap/odom_info,1780715216.843399048,0,0,0,0,0.244287,0
/rtabmap/odom_info_lite,1780715217.073124647,0,0,0,0,0.256938,0
/rtabmap/odom_info,1780715217.074258804,0,0,0,0,0.256938,0
/rtabmap/odom_info_lite,1780715217.246542931,0,0,0,0,0.269699,0
/rtabmap/odom_info,1780715217.247514725,0,0,0,0,0.269699,0
/rtabmap/odom_info_lite,1780715217.461275339,0,0,0,0,0.228892,0
/rtabmap/odom_info,1780715217.461772442,0,0,0,0,0.228892,0
/rtabmap/odom_info_lite,1780715217.635937929,0,0,0,0,0.264540,0
/rtabmap/odom_info,1780715217.636844873,0,0,0,0,0.264540,0
/rtabmap/odom_info_lite,1780715217.810405016,0,0,0,0,0.271172,0
/rtabmap/odom_info,1780715217.811045885,0,0,0,0,0.271172,0
/rtabmap/odom_info_lite,1780715217.911543608,0,0,0,0,0.279252,0
/rtabmap/odom_info,1780715217.912409544,0,0,0,0,0.279252,0
/rtabmap/odom_info_lite,1780715218.110155344,0,0,0,0,0.293544,0
/rtabmap/odom_info,1780715218.110875607,0,0,0,0,0.293544,0
/rtabmap/odom_info_lite,1780715218.314631939,0,0,0,0,0.351218,0
/rtabmap/odom_info,1780715218.315275431,0,0,0,0,0.351218,0
/rtabmap/odom_info_lite,1780715218.446386576,0,0,0,0,0.366197,0
/rtabmap/odom_info,1780715218.447011471,0,0,0,0,0.366197,0
/rtabmap/odom_info_lite,1780715218.554006815,0,0,0,0,0.376636,0
/rtabmap/odom_info,1780715218.554914474,0,0,0,0,0.376636,0
/rtabmap/odom_info_lite,1780715218.693103313,0,0,0,0,0.375937,0
/rtabmap/odom_info,1780715218.693527699,0,0,0,0,0.375937,0
/rtabmap/odom_info_lite,1780715218.942485332,0,0,0,0,0.374923,0
/rtabmap/odom_info,1780715218.943561316,0,0,0,0,0.374923,0
/rtabmap/odom_info_lite,1780715219.119455338,0,0,0,0,0.375961,0
/rtabmap/odom_info,1780715219.120444536,0,0,0,0,0.375961,0
/rtabmap/odom_info_lite,1780715219.239596128,0,0,0,0,0.375994,0
/rtabmap/odom_info,1780715219.240154266,0,0,0,0,0.375994,0
/rtabmap/odom_info_lite,1780715219.421418667,0,0,0,0,0.371521,0
/rtabmap/odom_info,1780715219.421856165,0,0,0,0,0.371521,0
/rtabmap/odom_info_lite,1780715219.656718016,0,0,0,0,0.367089,0
/rtabmap/odom_info,1780715219.657262564,0,0,0,0,0.367089,0
/rtabmap/odom_info_lite,1780715219.790240049,0,0,0,0,0.374647,0
/rtabmap/odom_info,1780715219.790566683,0,0,0,0,0.374647,0
/rtabmap/odom_info_lite,1780715219.981398821,0,0,0,0,0.372519,0
/rtabmap/odom_info,1780715219.982023001,0,0,0,0,0.372519,0
/rtabmap/odom_info_lite,1780715220.107947111,0,0,0,0,0.350880,0
/rtabmap/odom_info,1780715220.108784914,0,0,0,0,0.350880,0
/rtabmap/odom_info_lite,1780715220.263755798,0,0,0,0,0.321345,0
/rtabmap/odom_info,1780715220.264508963,0,0,0,0,0.321345,0
/rtabmap/odom_info_lite,1780715220.403366566,0,0,0,0,0.326923,0
/rtabmap/odom_info,1780715220.404328823,0,0,0,0,0.326923,0
/rtabmap/odom_info_lite,1780715220.563648939,0,0,0,0,0.334101,0
/rtabmap/odom_info,1780715220.564345121,0,0,0,0,0.334101,0
/rtabmap/odom_info_lite,1780715220.705986738,0,0,0,0,0.346725,0
/rtabmap/odom_info,1780715220.706995010,0,0,0,0,0.346725,0
/rtabmap/odom_info_lite,1780715220.898115396,0,0,0,0,0.341679,0
/rtabmap/odom_info,1780715220.899450302,0,0,0,0,0.341679,0
/rtabmap/odom_info_lite,1780715221.111089230,0,0,0,0,0.379984,0
/rtabmap/odom_info,1780715221.111745596,0,0,0,0,0.379984,0
/rtabmap/odom_info_lite,1780715221.387319565,0,0,0,0,0.427098,0
/rtabmap/odom_info,1780715221.388535261,0,0,0,0,0.427098,0
/rtabmap/odom_info_lite,1780715221.644950628,0,0,0,0,0.339065,0
/rtabmap/odom_info,1780715221.645562172,0,0,0,0,0.339065,0
/rtabmap/odom_info,1780715221.872684717,0,0,0,0,0.404628,0
/rtabmap/odom_info_lite,1780715221.874054432,0,0,0,0,0.404628,0
/rtabmap/odom_info_lite,1780715222.141957283,0,0,0,0,0.515956,0
/rtabmap/odom_info,1780715222.143103600,0,0,0,0,0.515956,0
/rtabmap/odom_info_lite,1780715222.402560472,0,0,0,0,0.522094,0
/rtabmap/odom_info,1780715222.403633118,0,0,0,0,0.522094,0
/rtabmap/odom_info_lite,1780715222.675553560,0,0,0,0,0.460289,0
/rtabmap/odom_info,1780715222.676050186,0,0,0,0,0.460289,0
/rtabmap/odom_info_lite,1780715222.930024624,0,0,0,0,0.447091,0
/rtabmap/odom_info,1780715222.935514212,0,0,0,0,0.447091,0
/rtabmap/odom_info_lite,1780715223.196045637,0,0,0,0,0.522890,0
/rtabmap/odom_info,1780715223.196731806,0,0,0,0,0.522890,0
/rtabmap/odom_info_lite,1780715223.446887970,0,0,0,0,0.501300,0
/rtabmap/odom_info,1780715223.448557615,0,0,0,0,0.501300,0
/rtabmap/odom_info_lite,1780715223.710643291,0,0,0,0,0.485997,0
/rtabmap/odom_info,1780715223.711828232,0,0,0,0,0.485997,0
/rtabmap/odom_info_lite,1780715223.967041254,0,0,0,0,0.514119,0
/rtabmap/odom_info,1780715223.968002319,0,0,0,0,0.514119,0
/rtabmap/odom_info_lite,1780715224.344169855,0,0,0,0,0.543125,0
/rtabmap/odom_info,1780715224.346050739,0,0,0,0,0.543125,0
/rtabmap/odom_info_lite,1780715224.671007156,0,0,0,0,0.535651,0
/rtabmap/odom_info,1780715224.671919107,0,0,0,0,0.535651,0
/rtabmap/odom_info_lite,1780715224.910077333,0,0,0,0,0.512483,0
/rtabmap/odom_info,1780715224.910953283,0,0,0,0,0.512483,0
/rtabmap/odom_info_lite,1780715225.225226402,0,0,0,0,0.476463,0
/rtabmap/odom_info,1780715225.226756811,0,0,0,0,0.476463,0
/rtabmap/odom_info,1780715225.488784075,0,0,0,0,0.466093,0
/rtabmap/odom_info_lite,1780715225.491185665,0,0,0,0,0.466093,0
/rtabmap/odom_info_lite,1780715225.721887112,0,0,0,0,0.461047,0
/rtabmap/odom_info,1780715225.723196745,0,0,0,0,0.461047,0
/rtabmap/odom_info_lite,1780715225.949758530,0,0,0,0,0.432211,0
/rtabmap/odom_info,1780715225.950551033,0,0,0,0,0.432211,0
/rtabmap/odom_info_lite,1780715226.154035330,0,0,0,0,0.444119,0
/rtabmap/odom_info,1780715226.154610395,0,0,0,0,0.444119,0
/rtabmap/odom_info_lite,1780715226.492340088,0,0,0,0,0.447022,0
/rtabmap/odom_info,1780715226.492973089,0,0,0,0,0.447022,0
/rtabmap/odom_info_lite,1780715226.753057241,0,0,0,0,0.425449,0
/rtabmap/odom_info,1780715226.753589392,0,0,0,0,0.425449,0
/rtabmap/odom_info_lite,1780715227.010891438,0,0,0,0,0.350070,0
/rtabmap/odom_info,1780715227.012350321,0,0,0,0,0.350070,0
/rtabmap/odom_info_lite,1780715227.156933546,0,0,0,0,0.448248,0
/rtabmap/odom_info,1780715227.157429695,0,0,0,0,0.448248,0
/rtabmap/odom_info_lite,1780715227.380292892,0,0,0,0,0.478121,0
/rtabmap/odom_info,1780715227.381479740,0,0,0,0,0.478121,0
/rtabmap/odom_info_lite,1780715227.611299515,0,0,0,0,0.440733,0
/rtabmap/odom_info,1780715227.611872435,0,0,0,0,0.440733,0
/rtabmap/odom_info_lite,1780715227.890141487,0,0,0,0,0.399146,0
/rtabmap/odom_info,1780715227.895424128,0,0,0,0,0.399146,0
/rtabmap/odom_info,1780715228.307089090,0,0,0,0,0.360916,0
/rtabmap/odom_info_lite,1780715228.309857607,0,0,0,0,0.360916,0
/rtabmap/odom_info_lite,1780715228.554377079,0,0,0,0,0.364956,0
/rtabmap/odom_info,1780715228.555277586,0,0,0,0,0.364956,0
/rtabmap/odom_info_lite,1780715228.785003662,0,0,0,0,0.338397,0
/rtabmap/odom_info,1780715228.786129713,0,0,0,0,0.338397,0
/rtabmap/odom_info_lite,1780715229.042938471,0,0,0,0,0.361719,0
/rtabmap/odom_info,1780715229.043684244,0,0,0,0,0.361719,0
/rtabmap/odom_info_lite,1780715229.329844952,0,0,0,0,0.362969,0
/rtabmap/odom_info,1780715229.331573248,0,0,0,0,0.362969,0
/rtabmap/odom_info_lite,1780715229.574597120,0,0,0,0,0.303096,0
/rtabmap/odom_info,1780715229.575624466,0,0,0,0,0.303096,0
/rtabmap/odom_info_lite,1780715229.819848537,0,0,0,0,0.338641,0
/rtabmap/odom_info,1780715229.820683718,0,0,0,0,0.338641,0
/rtabmap/odom_info_lite,1780715230.086753130,0,0,0,0,0.339938,0
/rtabmap/odom_info,1780715230.087261915,0,0,0,0,0.339938,0
/rtabmap/odom_info_lite,1780715230.318947554,0,0,0,0,0.353890,0
/rtabmap/odom_info,1780715230.319897413,0,0,0,0,0.353890,0
/rtabmap/odom_info_lite,1780715230.556385994,0,0,0,0,0.349890,0
/rtabmap/odom_info,1780715230.556950331,0,0,0,0,0.349890,0
/rtabmap/odom_info_lite,1780715230.759094477,0,0,0,0,0.337460,0
/rtabmap/odom_info,1780715230.761708498,0,0,0,0,0.337460,0
/rtabmap/odom_info_lite,1780715230.970699072,0,0,0,0,0.352051,0
/rtabmap/odom_info,1780715230.971163034,0,0,0,0,0.352051,0
/rtabmap/odom_info_lite,1780715231.256677389,0,0,0,0,0.326631,0
/rtabmap/odom_info,1780715231.258818388,0,0,0,0,0.326631,0
/rtabmap/odom_info_lite,1780715231.536178112,0,0,0,0,0.337523,0
/rtabmap/odom_info,1780715231.538207054,0,0,0,0,0.337523,0
/rtabmap/odom_info_lite,1780715231.782738209,0,0,0,0,0.320803,0
/rtabmap/odom_info,1780715231.783735037,0,0,0,0,0.320803,0
/rtabmap/odom_info_lite,1780715231.970047951,0,0,0,0,0.330482,0
/rtabmap/odom_info,1780715231.970826149,0,0,0,0,0.330482,0
/rtabmap/odom_info_lite,1780715232.156795502,0,0,0,0,0.300858,0
/rtabmap/odom_info,1780715232.157328844,0,0,0,0,0.300858,0
/rtabmap/odom_info_lite,1780715232.326275349,0,0,0,0,0.318370,0
/rtabmap/odom_info,1780715232.327111483,0,0,0,0,0.318370,0
/rtabmap/odom_info_lite,1780715232.538321018,0,0,0,0,0.323857,0
/rtabmap/odom_info,1780715232.540040970,0,0,0,0,0.323857,0
/rtabmap/odom_info_lite,1780715232.742596388,0,0,0,0,0.298395,0
/rtabmap/odom_info,1780715232.743438721,0,0,0,0,0.298395,0
/rtabmap/odom_info_lite,1780715232.940016508,0,0,0,0,0.322431,0
/rtabmap/odom_info,1780715232.941193104,0,0,0,0,0.322431,0
/rtabmap/odom_info_lite,1780715233.073797464,0,0,0,0,0.342208,0
/rtabmap/odom_info,1780715233.074430943,0,0,0,0,0.342208,0
/rtabmap/odom_info_lite,1780715233.252031565,0,0,0,0,0.337766,0
/rtabmap/odom_info,1780715233.252785206,0,0,0,0,0.337766,0
/rtabmap/odom_info_lite,1780715233.397421598,0,0,0,0,0.303294,0
/rtabmap/odom_info,1780715233.398719311,0,0,0,0,0.303294,0
/rtabmap/odom_info_lite,1780715233.528617859,0,0,0,0,0.335119,0
/rtabmap/odom_info,1780715233.529135466,0,0,0,0,0.335119,0
/rtabmap/odom_info_lite,1780715233.730425119,0,0,0,0,0.307388,0
/rtabmap/odom_info,1780715233.731000423,0,0,0,0,0.307388,0
/rtabmap/odom_info_lite,1780715233.925310612,0,0,0,0,0.333333,0
/rtabmap/odom_info,1780715233.926348448,0,0,0,0,0.333333,0
/rtabmap/odom_info_lite,1780715234.075727224,0,0,0,0,0.332323,0
/rtabmap/odom_info,1780715234.076717854,0,0,0,0,0.332323,0
/rtabmap/odom_info_lite,1780715234.220676422,0,0,0,0,0.341828,0
/rtabmap/odom_info,1780715234.221128464,0,0,0,0,0.341828,0
/rtabmap/odom_info_lite,1780715234.352349043,0,0,0,0,0.359029,0
/rtabmap/odom_info,1780715234.352892637,0,0,0,0,0.359029,0
/rtabmap/odom_info_lite,1780715234.561812162,0,0,0,0,0.334129,0
/rtabmap/odom_info,1780715234.562252998,0,0,0,0,0.334129,0
/rtabmap/odom_info_lite,1780715234.757053852,0,0,0,0,0.364321,0
/rtabmap/odom_info,1780715234.757553816,0,0,0,0,0.364321,0
/rtabmap/odom_info_lite,1780715234.991016388,0,0,0,0,0.376122,0
/rtabmap/odom_info,1780715234.993728399,0,0,0,0,0.376122,0
/rtabmap/odom_info,1780715235.174965858,0,0,0,0,0.407670,0
/rtabmap/odom_info_lite,1780715235.176476240,0,0,0,0,0.407670,0
/rtabmap/odom_info_lite,1780715235.321263790,0,0,0,0,0.388998,0
/rtabmap/odom_info,1780715235.321947575,0,0,0,0,0.388998,0
/rtabmap/odom_info_lite,1780715235.527781010,0,0,0,0,0.402805,0
/rtabmap/odom_info,1780715235.528455019,0,0,0,0,0.402805,0
/rtabmap/odom_info_lite,1780715235.672972202,0,0,0,0,0.384795,0
/rtabmap/odom_info,1780715235.674024582,0,0,0,0,0.384795,0
/rtabmap/odom_info_lite,1780715235.862565041,0,0,0,0,0.377760,0
/rtabmap/odom_info,1780715235.864078522,0,0,0,0,0.377760,0
/rtabmap/odom_info_lite,1780715236.074725389,0,0,0,0,0.404910,0
/rtabmap/odom_info,1780715236.075598001,0,0,0,0,0.404910,0
/rtabmap/odom_info_lite,1780715236.231302738,0,0,0,0,0.411314,0
/rtabmap/odom_info,1780715236.232805967,0,0,0,0,0.411314,0
/rtabmap/odom_info_lite,1780715236.361543894,0,0,0,0,0.408656,0
/rtabmap/odom_info,1780715236.362307072,0,0,0,0,0.408656,0
/rtabmap/odom_info_lite,1780715236.556637287,0,0,0,0,0.326261,0
/rtabmap/odom_info,1780715236.557860374,0,0,0,0,0.326261,0
/rtabmap/odom_info_lite,1780715236.697108984,0,0,0,0,0.310090,0
/rtabmap/odom_info,1780715236.697760344,0,0,0,0,0.310090,0
/rtabmap/odom_info_lite,1780715236.847536087,0,0,0,0,0.286965,0
/rtabmap/odom_info,1780715236.848465204,0,0,0,0,0.286965,0
/rtabmap/odom_info_lite,1780715236.977915525,0,0,0,0,0.360368,0
/rtabmap/odom_info,1780715236.978460312,0,0,0,0,0.360368,0
/rtabmap/odom_info_lite,1780715237.137456656,0,0,0,0,0.349864,0
/rtabmap/odom_info,1780715237.138266802,0,0,0,0,0.349864,0
/rtabmap/odom_info_lite,1780715237.290248156,0,0,0,0,0.358038,0
/rtabmap/odom_info,1780715237.290891886,0,0,0,0,0.358038,0
/rtabmap/odom_info_lite,1780715237.430717707,0,0,0,0,0.334163,0
/rtabmap/odom_info,1780715237.431729078,0,0,0,0,0.334163,0
/rtabmap/odom_info_lite,1780715237.681537390,0,0,0,0,0.293777,0
/rtabmap/odom_info,1780715237.682182312,0,0,0,0,0.293777,0
/rtabmap/odom_info_lite,1780715237.860105515,0,0,0,0,0.351914,0
/rtabmap/odom_info,1780715237.860854626,0,0,0,0,0.351914,0
/rtabmap/odom_info_lite,1780715238.130721807,0,0,0,0,0.328670,0
/rtabmap/odom_info,1780715238.131640434,0,0,0,0,0.328670,0
/rtabmap/odom_info_lite,1780715238.350547075,0,0,0,0,0.341334,0
/rtabmap/odom_info,1780715238.351065874,0,0,0,0,0.341334,0
/rtabmap/odom_info_lite,1780715238.560923576,0,0,0,0,0.326188,0
/rtabmap/odom_info,1780715238.561420918,0,0,0,0,0.326188,0
/rtabmap/odom_info_lite,1780715238.785655737,0,0,0,0,0.315380,0
/rtabmap/odom_info,1780715238.786211491,0,0,0,0,0.315380,0
/rtabmap/odom_info_lite,1780715239.123736858,0,0,0,0,0.354625,0
/rtabmap/odom_info,1780715239.124179840,0,0,0,0,0.354625,0
/rtabmap/odom_info_lite,1780715239.334103584,0,0,0,0,0.369642,0
/rtabmap/odom_info,1780715239.334778309,0,0,0,0,0.369642,0
/rtabmap/odom_info_lite,1780715239.608844280,0,0,0,0,0.373186,0
/rtabmap/odom_info,1780715239.609672785,0,0,0,0,0.373186,0
/rtabmap/odom_info,1780715239.900070429,0,0,0,0,0.416765,0
/rtabmap/odom_info_lite,1780715239.903862238,0,0,0,0,0.416765,0
/rtabmap/odom_info_lite,1780715240.178432941,0,0,0,0,0.415490,0
/rtabmap/odom_info,1780715240.179197550,0,0,0,0,0.415490,0
/rtabmap/odom_info,1780715240.444412947,0,0,0,0,0.403737,0
/rtabmap/odom_info_lite,1780715240.446529150,0,0,0,0,0.403737,0
/rtabmap/odom_info_lite,1780715240.739367723,0,0,0,0,0.445052,0
/rtabmap/odom_info,1780715240.743914127,0,0,0,0,0.445052,0
/rtabmap/odom_info_lite,1780715241.056269646,0,0,0,0,0.429820,0
/rtabmap/odom_info,1780715241.061159372,0,0,0,0,0.429820,0
/rtabmap/odom_info_lite,1780715241.378726482,0,0,0,0,0.388413,0
/rtabmap/odom_info,1780715241.381413221,0,0,0,0,0.388413,0
/rtabmap/odom_info_lite,1780715241.682844639,0,0,0,0,0.445782,0
/rtabmap/odom_info,1780715241.684628963,0,0,0,0,0.445782,0
/rtabmap/odom_info_lite,1780715242.044076681,0,0,0,0,0.473085,0
/rtabmap/odom_info,1780715242.046226740,0,0,0,0,0.473085,0
/rtabmap/odom_info_lite,1780715242.439905643,0,0,0,0,0.460742,0
/rtabmap/odom_info,1780715242.441967249,0,0,0,0,0.460742,0
